transaction_id,date,region,product_category,amount,customer_income,customer_age
1444,2024-06-07,East,Groceries,35.85,79773.05,53.0
1445,2024-05-31,West,Electronics,68.44,77339.91,67.0
1446,2024-04-17,West,Clothing,46.69,80735.79,45.0
1447,2024-02-14,East,Toys,52.84,39903.21,40.0
1448,2024-04-07,West,Groceries,59.51,78696.17,22.0
1449,2024-05-10,West,Groceries,28.18,65760.63,45.0
1450,2024-02-06,West,Toys,40.68,81414.35,46.0
1451,2024-06-19,East,Groceries,64.96,68140.97,48.0
1452,2024-06-16,South,Clothing,41.78,62595.23,53.0
1453,2024-04-17,South,Home Goods,24.3,,45.0
1454,2024-02-08,South,Groceries,36.47,72778.49,22.0
1455,2024-01-15,East,Electronics,45.71,76226.48,33.0
1456,2024-04-29,North,Clothing,52.5,52679.29,37.0
1457,2024-01-04,East,Clothing,48.94,57413.86,7.0
1458,2024-04-02,South,Clothing,40.79,33992.8,33.0
1459,2024-06-01,South,Clothing,64.09,51598.14,50.0
1460,2024-05-20,West,Clothing,48.06,71855.9,41.0
1461,2024-06-09,East,Electronics,53.14,68462.82,59.0
1462,2024-01-16,North,Clothing,41.59,45307.02,17.0
1463,2024-06-18,West,Electronics,72.63,79235.18,55.0
1464,2024-04-17,North,Groceries,44.13,104596.13,44.0
1465,2024-05-05,West,Home Goods,51.12,46459.13,54.0
1466,2024-02-24,West,Groceries,65.52,56911.77,36.0
1467,2024-06-18,South,Clothing,54.2,50676.07,46.0
1468,2024-02-03,West,Electronics,53.83,58576.71,45.0
1469,2024-06-06,East,Electronics,20.4,,50.0
1470,2024-01-13,East,Clothing,60.21,49540.01,35.0
1471,2024-05-20,North,Electronics,50.83,55846.2,50.0
1472,2024-01-18,South,Clothing,58.12,,12.0
1473,2024-06-08,West,Electronics,52.75,67074.03,47.0
1474,2024-04-05,South,Home Goods,41.61,81997.39,32.0
1475,2024-05-02,East,Clothing,63.41,59782.82,57.0
1476,2024-02-08,East,Electronics,52.97,,42.0
1477,2024-02-15,East,Home Goods,30.66,70445.09,31.0
1478,2024-01-29,North,Clothing,69.63,66002.59,36.0
1479,2024-03-02,South,Electronics,28.54,57107.59,44.0
1480,2024-01-16,West,Groceries,63.51,67275.25,40.0
1481,2024-04-30,South,Groceries,72.3,54252.77,41.0
1482,2024-01-10,South,Groceries,33.41,52044.24,27.0
1483,2024-06-06,North,Electronics,48.16,,54.0
1484,2024-06-01,East,Clothing,46.76,55081.15,52.0
1485,2024-04-12,West,Electronics,47.44,33562.16,37.0
1486,2024-03-24,North,Electronics,77.45,50408.94,29.0
1487,2024-05-12,North,Home Goods,33.58,68692.21,39.0
1488,2024-03-05,South,Groceries,45.4,37422.45,37.0
1489,2024-06-25,West,Clothing,72.55,,44.0
1490,2024-01-03,south,Groceries,45.16,60982.11,36.0
1491,2024-06-21,East,Electronics,35.96,56421.09,41.0
1492,2024-05-21,West,Home Goods,53.95,52779.98,47.0
1493,2024-04-29,East,Electronics,62.08,64880.83,50.0
1494,2024-06-06,West,Electronics,44.11,66961.49,43.0
1495,2024-03-08,West,Clothing,58.32,60022.89,50.0
1496,2024-05-25,South,Groceries,29.35,53613.59,58.0
1497,2024-02-06,South,Groceries,30.18,72971.04,19.0
1498,2024-06-01,North,Electronics,43.4,40338.9,58.0
1499,2024-06-24,South,Clothing,58.85,70310.68,60.0
1500,2024-03-13,West,Clothing,61.42,66295.42,33.0
1501,2024-05-22,East,Electronics,32.27,62985.4,28.0
1502,2024-02-18,South,Home Goods,60.87,59851.57,35.0
1503,2024-04-30,West,Electronics,52.5,31650.47,66.0
1504,2024-03-28,East,Clothing,36.81,80810.29,48.0
1505,2024-05-19,North,Groceries,29.99,,51.0
1506,2024-02-06,South,Electronics,625.45,45579.15,37.0
1507,2024-03-01,East,Groceries,69.34,71382.15,39.0
1508,2024-06-19,West,Home Goods,50.53,62832.6,50.0
1509,2024-05-03,North,Electronics,35.98,,49.0
1510,2024-02-08,South,Toys,478.41,77876.91,37.0
1511,2024-03-03,East,Groceries,72.94,53537.41,39.0
1512,2024-02-15,South,Electronics,644.21,80341.9,19.0
1513,2024-03-28,East,Clothing,54.53,,32.0
1514,2024-01-11,East,Clothing,72.17,74348.38,35.0
1515,2024-03-02,South,Groceries,53.36,68686.28,36.0
1516,2024-03-17,West,Home Goods,42.03,67990.96,36.0
1517,2024-06-01,East,Home Goods,58.33,63228.46,39.0
1518,2024-02-21,North,Toys,37.55,49097.72,54.0
1519,2024-01-04,East,Home Goods,35.07,60937.89,29.0
1520,2024-02-28,West,Groceries,61.57,73745.86,39.0
1521,2024-03-12,West,Clothing,62.84,70788.9,48.0
1522,2024-05-27,North,Clothing,30.89,67518.8,53.0
1523,2024-04-02,West,Electronics,31.45,28563.7,38.0
1524,2024-03-03,East,Groceries,43.32,56801.64,18.0
1525,2024-02-23,North,Clothing,39.33,55225.66,57.0
1526,2024-04-26,North,Electronics,57.15,43451.14,63.0
1527,2024-04-19,North,Electronics,50.72,73556.36,51.0
1528,2024-03-14,West,Clothing,67.47,29620.37,16.0
1529,2024-04-16,North,Groceries,54.76,72549.54,41.0
1530,2024-02-26,North,Clothing,40.33,,30.0
1531,2024-06-17,West,Groceries,21.63,56852.37,38.0
1532,2024-01-03,South,Clothing,52.69,58884.92,42.0
1533,2024-04-29,North,Groceries,24.35,74513.39,48.0
1534,2024-01-06,North,Electronics,40.15,48545.18,40.0
1535,2024-01-05,North,Electronics,39.17,69911.65,20.0
1536,2024-01-05,South,Groceries,42.37,,19.0
1537,2024-02-23,East,Clothing,30.26,41738.37,40.0
1538,2024-02-16,North,Electronics,39.12,,42.0
1539,2024-06-25,North,Clothing,67.19,59599.7,44.0
1540,2024-01-09,West,Electronics,67.15,34184.94,54.0
1541,2024-04-08,East,Clothing,72.99,81229.66,39.0
1542,2024-01-20,East,Clothing,50.15,53779.24,37.0
1543,2024-05-01,East,Groceries,54.07,67660.2,56.0
1544,2024-03-01,South,Home Goods,67.41,84077.75,44.0
1545,2024-05-02,East,Electronics,27.94,63714.07,61.0
1546,2024-06-11,East,Toys,62.08,,54.0
1547,2024-06-26,South,Clothing,69.54,47054.19,49.0
1548,2024-03-22,West,Groceries,36.67,81314.78,63.0
1549,2024-03-02,North,Groceries,70.74,47612.03,39.0
1550,2024-05-24,West,Groceries,80.87,,49.0
1551,2024-01-03,North,Clothing,61.67,,32.0
1552,2024-06-08,West,Clothing,58.92,64026.37,51.0
1553,2024-01-13,East,Electronics,33.2,69463.91,24.0
1554,2024-04-29,West,Electronics,66.04,71502.13,41.0
1555,2024-05-04,North,Clothing,34.62,38526.21,55.0
1556,2024-03-29,East,Clothing,55.55,65624.64,35.0
1557,2024-03-13,East,Clothing,57.07,,24.0
1558,2024-03-08,West,Electronics,0.56,69221.58,26.0
1559,2024-05-21,East,Groceries,56.09,48409.07,41.0
1560,2024-04-10,East,Home Goods,89.32,22420.44,24.0
1561,2024-04-07,East,Toys,18.62,70597.18,39.0
1562,2024-01-11,South,Clothing,49.19,57812.56,24.0
1563,2024-04-14,East,Groceries,20.79,64203.62,38.0
1564,2024-03-07,North,Home Goods,36.59,58580.89,23.0
1565,2024-05-02,West,Clothing,21.05,63517.53,59.0
1566,2024-01-29,West,Clothing,52.39,71056.79,11.0
1567,2024-05-16,West,Toys,61.9,32144.67,47.0
1568,2024-06-01,South,Clothing,56.15,77115.3,57.0
1569,2024-03-16,West,Clothing,36.05,57267.86,49.0
1570,2024-06-18,West,Electronics,40.86,84406.11,38.0
1571,2024-01-09,East,Electronics,54.08,,15.0
1572,2024-02-09,East,Home Goods,36.52,49776.03,43.0
1573,2024-01-25,South,Groceries,30.07,,37.0
1574,2024-01-05,West,Clothing,46.41,67499.81,31.0
1575,2024-05-18,East,Electronics,35.83,55884.71,57.0
1576,2024-05-03,North,Groceries,56.17,68587.7,61.0
1577,2024-02-07,South,Groceries,69.48,54193.11,55.0
1578,2024-03-12,West,Electronics,88.96,60523.38,21.0
1579,2024-05-12,West,Home Goods,55.07,93548.29,40.0
1580,2024-06-24,West,Electronics,59.69,65359.0,49.0
1581,2024-03-30,East,Clothing,41.01,66562.44,32.0
1582,2024-05-25,South,Groceries,41.94,37911.45,53.0
1583,2024-02-06,North,Electronics,69.26,80314.31,29.0
1584,2024-02-29,North,Home Goods,45.86,75996.98,29.0
1585,2024-06-24,North,Groceries,51.09,49283.26,53.0
1586,2024-01-28,South,Home Goods,68.34,75700.89,43.0
1587,2024-03-21,North,Electronics,45.97,,13.0
1588,2024-04-23,East,Electronics,72.51,60696.24,47.0
1589,2024-02-09,West,Electronics,58.6,79364.33,28.0
1590,2024-02-14,East,Clothing,56.83,52315.52,34.0
1591,2024-03-02,West,Groceries,40.28,49164.67,49.0
1592,2024-04-02,East,Home Goods,57.64,63113.45,33.0
1593,2024-04-24,South,Groceries,43.56,67923.43,46.0
1594,2024-03-07,South,Toys,406.36,74494.74,20.0
1595,2024-02-25,North,Groceries,48.47,57735.71,35.0
1596,2024-02-09,South,Clothing,64.5,47253.43,32.0
1597,2024-04-07,East,Electronics,49.52,97928.52,36.0
1598,2024-02-09,North,Groceries,80.57,43701.08,31.0
1599,2024-03-31,South,Electronics,45.87,60826.77,47.0
1600,2024-02-02,South,Electronics,41.98,71695.58,35.0
1601,2024-01-06,West,Clothing,55.19,,17.0
1602,2024-05-26,West,Home Goods,66.17,51492.6,52.0
1603,2024-03-20,West,Electronics,66.05,,54.0
1604,2024-06-16,North,Home Goods,52.5,51146.02,53.0
1605,2024-04-01,West,Home Goods,55.09,,37.0
1606,2024-04-06,West,Clothing,55.11,69562.45,27.0
1607,2024-02-28,East,Electronics,33.83,70051.84,33.0
1608,2024-02-28,West,Electronics,65.36,70674.96,40.0
1609,2024-02-17,South,Groceries,31.13,80101.26,46.0
1610,2024-06-17,West,Groceries,33.86,48361.67,45.0
1611,2024-01-13,West,Home Goods,50.83,42031.53,53.0
1612,2024-04-16,North,Groceries,45.2,65557.2,43.0
1613,2024-02-14,East,Electronics,61.94,44272.13,24.0
1614,2024-03-29,West,Electronics,56.71,41086.27,24.0
1615,2024-06-18,North,Groceries,52.07,78359.4,60.0
1616,2024-04-09,East,Electronics,33.12,63755.4,45.0
1617,2024-06-03,West,Clothing,50.4,60427.4,51.0
1618,2024-06-14,East,Clothing,49.21,60739.11,32.0
1619,2024-01-07,North,Electronics,53.33,58407.91,33.0
1620,2024-05-12,East,Electronics,43.55,78258.61,60.0
1621,2024-02-14,South,Clothing,57.84,37280.76,21.0
1622,2024-02-27,East,Electronics,44.8,36659.65,27.0
1623,2024-01-31,North,Electronics,56.44,,25.0
1624,2024-01-23,East,Groceries,61.94,,21.0
1625,2024-06-18,East,Home Goods,41.98,87080.16,45.0
1626,2024-05-17,West,Electronics,38.42,73036.26,51.0
1627,2024-06-08,East,Home Goods,57.15,68886.64,53.0
1628,2024-04-16,East,Clothing,30.18,58802.0,38.0
1629,2024-06-06,East,Clothing,66.67,,48.0
1630,2024-02-08,North,Home Goods,50.16,67724.85,40.0
1631,2024-06-07,East,Groceries,48.28,90389.51,61.0
1632,2024-03-22,North,Home Goods,58.19,56399.14,24.0
1633,2024-04-09,West,Electronics,57.26,51589.9,34.0
1634,2024-01-02,North,Electronics,50.1,,38.0
1635,2024-03-17,East,Home Goods,63.18,68996.27,15.0
1636,2024-01-12,East,Clothing,39.91,61675.95,49.0
1637,2024-02-08,East,Electronics,60.69,73650.21,23.0
1638,2024-01-13,North,Groceries,33.82,59498.24,31.0
1639,2024-02-15,East,Home Goods,57.66,56384.83,47.0
1640,2024-06-03,SOUTH ,Home Goods,45.08,63435.09,59.0
1641,2024-04-22,West,Clothing,30.33,,48.0
1642,2024-01-17,South,Home Goods,53.85,86111.47,51.0
1643,2024-04-13,East,Electronics,49.48,72346.72,20.0
1644,2024-04-07,East,Electronics,26.86,43504.52,44.0
1645,2024-03-28,East,Groceries,18.3,48813.61,48.0
1646,2024-04-18,East,Electronics,47.72,68480.06,56.0
1647,2024-06-11,East,Clothing,74.27,62749.76,57.0
1648,2024-03-10,South,Groceries,54.82,64537.68,16.0
1649,2024-06-06,North,Clothing,39.98,57118.09,56.0
1650,2024-03-14,North,Electronics,66.23,66827.6,10.0
1651,2024-03-03,North,Electronics,63.61,57470.91,45.0
1652,2024-06-04,East,Clothing,69.07,68450.69,41.0
1653,2024-02-29,East,Clothing,60.26,71595.42,49.0
1654,2024-03-19,South,Home Goods,63.29,84101.11,39.0
1655,2024-02-06,West,Home Goods,60.97,52279.51,45.0
1656,2024-01-22,North,Clothing,42.84,59833.22,27.0
1657,2024-05-27,West,Home Goods,25.44,41715.28,63.0
1658,2024-04-05,East,Electronics,42.18,87393.92,17.0
1659,2024-03-08,South,Electronics,625.01,30367.68,46.0
1660,2024-01-17,North,Home Goods,44.28,85243.04,42.0
1661,2024-01-12,East,Clothing,47.82,61402.04,42.0
1662,2024-05-29,South,Toys,424.62,66276.42,46.0
1663,2024-05-24,West,Clothing,41.73,57514.96,51.0
1664,2024-05-17,East,Home Goods,49.86,60466.51,47.0
1665,2024-04-27,West,Clothing,57.39,68821.27,52.0
1666,2024-01-22,South,Clothing,43.12,35450.29,26.0
1667,2024-04-29,West,Clothing,42.07,50218.11,43.0
1668,2024-02-19,East,Groceries,62.63,47324.14,65.0
1669,2024-01-14,West,Clothing,54.88,,35.0
1670,2024-06-23,South,Toys,324.5,,48.0
1671,2024-01-29,East,Electronics,72.92,69271.44,31.0
1672,2024-06-12,East,Electronics,42.42,62471.63,51.0
1673,2024-06-28,West,Clothing,49.26,75878.83,60.0
1674,2024-05-04,South,Groceries,58.27,48895.89,59.0
1675,2024-01-07,West,Home Goods,36.93,60872.34,33.0
1676,2024-01-29,North,Clothing,53.44,76640.45,28.0
1677,2024-05-18,West,Groceries,50.33,73639.89,59.0
1678,2024-02-02,West,Clothing,91.66,37805.33,29.0
1679,2024-05-13,West,Groceries,51.5,44683.34,57.0
1680,2024-04-20,East,Home Goods,67.35,58773.14,65.0
1681,2024-03-19,East,Electronics,62.45,56477.45,23.0
1682,2024-06-08,West,Clothing,32.65,59018.6,48.0
1683,2024-06-27,South,Toys,602.57,71942.85,49.0
1684,2024-02-27,East,Home Goods,53.71,,33.0
1685,2024-01-26,East,Groceries,68.86,65215.36,37.0
1686,2024-06-22,West,Clothing,54.32,70059.2,48.0
1687,2024-01-29,South,Electronics,51.18,76112.61,17.0
1688,2024-01-04,East,Clothing,45.74,14159.82,35.0
1689,2024-04-08,West,Home Goods,30.14,54200.6,50.0
1690,2024-05-20,North,Groceries,35.59,,50.0
1691,2024-02-08,West,Electronics,25.67,67129.74,41.0
1692,2024-01-15,North,Electronics,33.45,53068.44,46.0
1693,2024-04-28,South,Electronics,523.57,61137.92,39.0
1694,2024-01-29,North,Electronics,61.64,72782.15,24.0
1695,2024-06-05,North,Electronics,43.32,50955.21,52.0
1696,2024-03-15,West,Clothing,53.83,,32.0
1697,2024-04-25,South,Electronics,52.03,83307.42,54.0
1698,2024-02-01,East,Electronics,57.49,72474.23,12.0
1699,2024-05-09,South,Clothing,34.48,36213.34,48.0
1700,2024-06-23,East,Electronics,65.89,55623.8,36.0
1701,2024-03-24,East,Electronics,28.89,65337.25,30.0
1702,2024-01-22,South,Clothing,43.28,68291.76,39.0
1703,2024-01-27,South,Electronics,49.69,56214.76,44.0
1704,2024-03-21,West,Clothing,61.4,50403.17,45.0
1705,2024-05-05,South,Electronics,70.69,61016.44,50.0
1706,2024-04-01,East,Home Goods,61.52,,38.0
1707,2024-01-21,South,Toys,447.09,76496.01,38.0
1708,2024-02-16,West,Groceries,37.56,88030.21,47.0
1709,2024-04-10,South,Clothing,67.86,65920.41,39.0
1710,2024-03-24,East,Home Goods,65.28,56513.42,41.0
1711,2024-01-06,South,Groceries,14.06,74113.51,44.0
1712,2024-05-26,West,Electronics,46.69,71578.94,40.0
1713,2024-05-10,South,Clothing,59.03,55866.89,53.0
1714,2024-01-01,West,Home Goods,N/A,59282.35,51.0
1715,2024-02-27,East,Clothing,33.71,50856.98,60.0
1716,2024-05-03,South,Electronics,482.68,,51.0
1717,2024-06-14,West,Groceries,51.67,,52.0
1718,2024-01-15,South,Home Goods,52.08,48298.01,31.0
1719,2024-06-10,West,Electronics,30.37,43879.85,42.0
1720,2024-06-11,West,Clothing,40.81,40109.77,60.0
1721,2024-03-04,West,Electronics,36.53,66248.02,30.0
1722,2024-01-25,North,Groceries,66.18,59827.76,32.0
1723,2024-01-24,West,Electronics,57.57,58746.39,31.0
1724,2024-01-12,East,Clothing,41.44,,31.0
1725,2024-01-18,West,Home Goods,58.41,46485.57,30.0
1726,2024-01-15,East,Clothing,46.2,43946.21,43.0
1727,2024-01-27,West,Groceries,53.52,,40.0
1728,2024-03-12,East,Clothing,53.45,34069.82,52.0
1729,2024-02-29,East,Electronics,56.3,56115.23,43.0
1730,2024-06-22,North,Groceries,54.49,96996.7,51.0
1731,2024-05-24,West,Electronics,56.32,39771.94,43.0
1732,2024-04-02,East,Clothing,68.84,53553.86,32.0
1733,2024-02-22,East,Electronics,59.61,28156.61,38.0
1734,2024-01-08,West,Groceries,44.95,56494.08,46.0
1735,2024-03-19,East,Toys,48.53,89498.05,37.0
1736,2024-01-27,SOUTH ,Toys,68.45,67003.76,37.0
1737,2024-06-22,East,Clothing,51.69,50793.31,55.0
1738,2024-02-19,East,Electronics,44.39,92721.16,43.0
1739,2024-05-10,East,Clothing,40.53,33864.71,51.0
1740,2024-04-02,North,Home Goods,54.1,,20.0
1741,2024-06-20,South,Electronics,37.18,60973.69,65.0
1742,2024-01-24,South,Toys,69.27,56294.63,39.0
1743,2024-02-29,West,Clothing,34.43,,48.0
1744,2024-05-01,North,Toys,72.17,42270.31,46.0
1745,2024-05-10,East,Home Goods,45.72,64689.34,40.0
1746,2024-05-27,West,Home Goods,33.85,62784.87,52.0
1747,2024-02-15,North,Clothing,52.84,46934.81,20.0
1748,2024-01-15,East,Electronics,35.7,89249.93,34.0
1749,2024-06-01,SOUTH ,Clothing,50.52,,58.0
1750,2024-01-17,West,Clothing,41.34,,56.0
1751,2024-05-05,West,Electronics,64.18,44584.84,69.0
1752,2024-03-24,West,Clothing,52.05,57549.89,32.0
1753,2024-01-09,West,Clothing,32.17,95021.32,48.0
1754,2024-06-14,East,Groceries,41.04,56209.32,77.0
1755,2024-06-24,West,Groceries,60.57,67780.53,38.0
1756,2024-03-03,North,Electronics,69.31,74258.22,29.0
1757,2024-04-26,West,Toys,49.32,57278.97,49.0
1758,2024-05-09,East,Electronics,34.33,,40.0
1759,2024-03-28,East,Clothing,65.81,67083.96,32.0
1760,2024-03-12,South,Clothing,60.51,56381.12,40.0
1761,2024-05-18,West,Home Goods,69.6,55022.32,48.0
1762,2024-03-04,North,Electronics,54.35,74098.35,31.0
1763,2024-03-12,West,Clothing,42.19,,49.0
1764,2024-01-21,West,Groceries,57.75,78198.6,42.0
1765,2024-01-18,South,Electronics,54.89,,42.0
1766,2024-03-04,West,Groceries,41.38,40242.07,26.0
1767,2024-03-22,south,Toys,52.98,8613.07,53.0
1768,2024-04-19,East,Toys,47.07,32427.77,70.0
1769,2024-04-04,South,Electronics,61.15,35010.59,32.0
1770,2024-06-14,South,Electronics,547.5,63998.07,43.0
1771,2024-02-01,South,Clothing,34.23,45430.01,32.0
1772,2024-01-11,South,Clothing,32.71,30388.03,25.0
1773,2024-02-14,West,Electronics,48.65,,45.0
1774,2024-02-02,North,Electronics,50.49,43772.58,26.0
1775,2024-04-11,West,Toys,61.41,66946.49,38.0
1776,2024-06-17,South,Toys,57.7,66574.03,50.0
1777,2024-05-15,East,Electronics,71.88,68161.29,45.0
1778,2024-01-11,West,Clothing,42.99,,43.0
1779,2024-06-27,West,Clothing,42.14,60681.14,42.0
1780,2024-03-28,South,Electronics,35.6,58178.96,35.0
1781,2024-02-10,East,Groceries,61.24,41675.34,21.0
1782,2024-05-24,East,Groceries,50.33,27938.54,64.0
1783,2024-03-16,North,Home Goods,22.2,58369.73,46.0
1784,2024-04-30,South,Groceries,53.03,75961.74,38.0
1785,2024-02-15,East,Clothing,53.99,21273.64,26.0
1786,2024-06-08,East,Groceries,47.83,47512.19,49.0
1787,2024-03-20,West,Electronics,54.45,61973.03,35.0
1788,2024-02-23,South,Groceries,31.7,,28.0
1789,2024-03-26,East,Clothing,74.62,55314.43,24.0
1790,2024-04-01,East,Electronics,55.7,88965.04,39.0
1791,2024-05-27,West,Electronics,23.39,33070.4,51.0
1792,2024-06-09,West,Electronics,49.91,29745.93,50.0
1793,2024-06-16,East,Toys,56.1,75265.73,47.0
1794,2024-06-08,West,Electronics,33.31,,63.0
1795,2024-04-06,South,Electronics,58.0,66922.99,24.0
1796,2024-01-02,East,Clothing,75.21,55582.01,28.0
1797,2024-02-02,South,Groceries,40.33,46484.99,46.0
1798,2024-06-06,East,Electronics,56.43,53599.99,33.0
1799,2024-06-09,West,Toys,53.13,,53.0
1800,2024-03-17,West,Home Goods,64.52,55224.99,35.0
1801,2024-04-25,North,Groceries,48.37,60261.29,54.0
1802,2024-06-02,East,Groceries,34.0,53756.67,52.0
1803,2024-05-29,East,Electronics,63.56,51225.96,43.0
1804,2024-04-12,North,Clothing,34.89,63812.05,30.0
1805,2024-06-14,South,Home Goods,77.13,84893.58,60.0
1806,2024-04-12,South,Electronics,58.41,56006.95,48.0
1807,2024-03-30,North,Electronics,41.02,72299.86,45.0
1808,2024-06-22,South,Groceries,66.63,45507.35,59.0
1809,2024-05-01,South,Electronics,768.21,39988.78,43.0
1810,2024-05-22,South,Toys,46.68,,40.0
1811,2024-04-15,West,Electronics,39.79,56496.98,39.0
1812,2024-04-28,East,Home Goods,21.83,76942.46,52.0
1813,2024-06-20,West,Clothing,59.07,79881.35,50.0
1814,2024-02-18,East,Home Goods,25.58,72586.27,43.0
1815,2024-04-13,West,Clothing,38.1,72260.37,41.0
1816,2024-03-01,West,Clothing,56.49,8619.55,46.0
1817,2024-05-02,East,Home Goods,42.49,66667.84,47.0
1818,2024-05-13,East,Clothing,52.36,72943.2,67.0
1819,2024-01-09,West,Clothing,31.79,40923.26,12.0
1820,2024-01-06,South,Clothing,44.77,60131.59,37.0
1821,2024-03-13,South,Groceries,52.45,44359.08,26.0
1822,2024-04-12,East,Clothing,35.73,75412.66,46.0
1823,2024-06-08,East,Toys,75.3,45660.03,46.0
1824,2024-02-10,North,Electronics,40.44,48107.07,50.0
1825,2024-04-23,West,Clothing,70.68,53039.25,51.0
1826,2024-01-08,East,Home Goods,47.48,93741.15,24.0
1827,2024-03-12,East,Groceries,26.47,,39.0
1828,2024-06-26,West,Home Goods,32.95,,48.0
1829,2024-04-01,East,Toys,52.64,32803.2,53.0
1830,2024-03-02,West,Clothing,65.49,40960.58,49.0
1831,2024-03-24,East,Electronics,76.55,80078.69,30.0
1832,2024-03-02,North,Electronics,51.92,33597.58,45.0
1833,2024-04-20,West,Groceries,32.34,,66.0
1834,2024-05-06,East,Home Goods,54.18,90830.12,34.0
1835,2024-01-07,West,Electronics,37.62,45548.03,42.0
1836,2024-03-24,West,Electronics,55.88,,50.0
1837,2024-05-11,West,Electronics,35.88,60712.12,48.0
1838,2024-05-13,East,Home Goods,18.66,,55.0
1839,2024-02-27,West,Clothing,69.75,78558.75,38.0
1840,2024-01-22,East,Clothing,46.6,46577.12,26.0
1841,2024-06-02,East,Clothing,50.74,,48.0
1842,2024-05-06,West,Home Goods,64.95,60440.74,40.0
1843,2024-01-03,South,Groceries,78.18,53933.43,29.0
1844,2024-05-06,West,Groceries,N/A,63785.24,51.0
1845,2024-02-10,West,Electronics,51.55,67822.57,37.0
1846,2024-04-15,West,Clothing,56.94,56740.68,37.0
1847,2024-01-14,East,Groceries,45.58,42578.27,33.0
1848,2024-01-12,West,Toys,50.54,70957.62,60.0
1849,2024-03-27,East,Electronics,52.17,49598.85,41.0
1850,2024-01-12,West,Electronics,38.2,,27.0
1851,2024-05-20,South,Electronics,381.27,62139.91,55.0
1852,2024-01-25,North,Clothing,55.51,31070.06,20.0
1853,2024-02-14,South,Home Goods,57.76,65863.14,22.0
1854,2024-05-01,East,Electronics,56.56,62936.43,47.0
1855,2024-05-26,East,Clothing,29.91,76827.29,45.0
1856,2024-02-24,West,Clothing,68.44,52494.12,9.0
1857,2024-04-09,East,Electronics,67.19,79872.47,43.0
1858,2024-06-21,East,Clothing,48.56,,58.0
1859,2024-05-15,North,Electronics,56.83,,42.0
1860,2024-04-28,East,Clothing,46.75,,38.0
1861,2024-02-22,East,Groceries,61.28,61428.19,51.0
1862,2024-02-01,North,Clothing,37.79,52224.49,33.0
1863,2024-02-20,South,Electronics,70.14,61857.6,27.0
1864,2024-02-13,South,Toys,60.53,51915.46,37.0
1865,2024-03-22,North,Groceries,60.88,65604.7,37.0
1866,2024-05-25,East,Home Goods,48.42,79810.31,43.0
1867,2024-05-29,North,Electronics,28.81,59879.94,66.0
1868,2024-02-06,West,Electronics,63.26,,36.0
1869,2024-04-05,West,Electronics,29.31,71967.47,31.0
1870,2024-02-25,East,Electronics,63.44,77808.6,22.0
1871,2024-04-14,West,Clothing,38.42,,22.0
1872,2024-02-28,East,Toys,26.19,62585.04,40.0
1873,2024-05-10,SOUTH ,Clothing,50.01,72033.93,42.0
1874,2024-06-04,West,Electronics,67.74,64949.28,53.0
1875,2024-02-04,South,Groceries,35.52,32068.66,39.0
1876,2024-04-02,West,Electronics,73.99,74740.9,30.0
1877,2024-04-06,North,Groceries,59.85,67843.22,26.0
1878,2024-05-14,East,Groceries,52.35,68909.23,57.0
1879,2024-03-16,North,Home Goods,43.47,42117.74,24.0
1880,2024-02-18,West,Toys,44.51,62285.85,54.0
1881,2024-04-03,East,Electronics,56.45,72650.18,21.0
1882,2024-06-07,West,Clothing,62.69,46791.29,42.0
1883,2024-01-24,South,Toys,575.18,,37.0
1884,2024-05-27,South,Home Goods,37.9,72907.19,42.0
1885,2024-02-06,North,Clothing,46.79,49993.46,50.0
1886,2024-01-04,South,Toys,463.39,56872.37,8.0
1887,2024-04-17,West,Electronics,31.75,44480.72,51.0
1888,2024-05-05,South,Toys,427.44,87299.08,52.0
1889,2024-01-20,West,Electronics,50.63,67809.34,41.0
1890,2024-05-31,West,Clothing,25.21,56169.08,61.0
1891,2024-02-19,South,Home Goods,43.08,53364.37,34.0
1892,2024-06-25,East,Electronics,59.15,41574.53,44.0
1893,2024-06-27,North,Clothing,77.03,58348.5,47.0
1894,2024-04-05,North,Clothing,30.09,,66.0
1895,2024-04-14,North,Toys,7.71,47852.79,41.0
1896,2024-06-12,East,Home Goods,30.36,61583.12,73.0
1897,2024-04-26,East,Groceries,66.96,,36.0
1898,2024-04-07,East,Groceries,23.09,80701.74,26.0
1899,2024-03-06,East,Home Goods,72.46,50449.52,43.0
1900,2024-03-19,South,Clothing,68.22,,16.0
1901,2024-06-10,East,Clothing,52.87,80910.34,34.0
1902,2024-06-12,West,Groceries,40.6,54343.04,39.0
1903,2024-01-06,North,Clothing,50.83,51171.34,44.0
1904,2024-02-08,South,Electronics,59.17,73840.53,39.0
1905,2024-06-18,West,Electronics,56.88,33281.64,59.0
1906,2024-04-24,South,Electronics,542.43,66458.92,46.0
1907,2024-05-04,East,Home Goods,46.1,,46.0
1908,2024-01-12,South,Clothing,30.49,78336.17,46.0
1909,2024-05-10,South,Groceries,27.84,56218.55,42.0
1910,2024-01-18,North,Clothing,24.84,58638.33,52.0
1911,2024-02-09,South,Electronics,52.94,,32.0
1912,2024-01-21,East,Clothing,46.48,,47.0
1913,2024-05-22,East,Home Goods,50.49,78987.91,57.0
1914,2024-04-08,West,Groceries,41.94,57434.14,28.0
1915,2024-01-26,West,Toys,33.35,108131.53,61.0
1916,2024-01-08,East,Groceries,59.22,47847.27,48.0
